timestamp, x, y, z 
1.72856e+09, -221.114, -91.8875, -4.00851
1.72856e+09, -220.286, -92.5442, -4.03972
1.72856e+09, -219.45, -93.1981, -4.0722
1.72856e+09, -218.606, -93.8393, -4.09947
1.72856e+09, -217.745, -94.4886, -4.12191
1.72856e+09, -216.874, -95.1427, -4.14479
1.72856e+09, -215.998, -95.7961, -4.16247
1.72856e+09, -215.115, -96.4497, -4.19214
1.72856e+09, -214.234, -97.1168, -4.22513
1.72856e+09, -213.35, -97.7873, -4.24991
1.72856e+09, -212.465, -98.4593, -4.25736
1.72856e+09, -211.589, -99.1323, -4.27934
1.72856e+09, -210.708, -99.8134, -4.30222
1.72856e+09, -209.822, -100.487, -4.32988
1.72856e+09, -208.927, -101.165, -4.35833
1.72856e+09, -208.039, -101.855, -4.37899
1.72856e+09, -207.168, -102.555, -4.3928
1.72856e+09, -206.311, -103.236, -4.3987
1.72856e+09, -205.462, -103.92, -4.41281
1.72856e+09, -204.639, -104.617, -4.43822
1.72856e+09, -203.818, -105.317, -4.4677
1.72856e+09, -202.989, -106.02, -4.49228
1.72856e+09, -202.159, -106.733, -4.51633
1.72856e+09, -201.344, -107.455, -4.52505
1.72856e+09, -200.53, -108.194, -4.53347
1.72856e+09, -199.727, -108.943, -4.54826
1.72856e+09, -198.935, -109.683, -4.57359
1.72856e+09, -198.153, -110.427, -4.59965
1.72856e+09, -197.385, -111.167, -4.6253
1.72856e+09, -196.626, -111.901, -4.63874
1.72856e+09, -195.861, -112.616, -4.65626
1.72856e+09, -195.09, -113.338, -4.6771
1.72856e+09, -194.327, -114.049, -4.68951
1.72856e+09, -193.559, -114.759, -4.6964
1.72856e+09, -192.792, -115.47, -4.71889
1.72856e+09, -192.035, -116.169, -4.7497
1.72856e+09, -191.279, -116.878, -4.7735
1.72856e+09, -190.536, -117.581, -4.78403
1.72856e+09, -189.801, -118.283, -4.81199
1.72856e+09, -189.067, -118.967, -4.8352
1.72856e+09, -188.351, -119.642, -4.86138
1.72856e+09, -187.649, -120.308, -4.88711
1.72856e+09, -186.972, -120.96, -4.9158
1.72856e+09, -186.316, -121.615, -4.94566
1.72856e+09, -185.658, -122.246, -4.96006
1.72856e+09, -185.018, -122.855, -4.96259
1.72856e+09, -184.378, -123.439, -4.97166
1.72856e+09, -183.747, -124.001, -4.9964
1.72856e+09, -183.125, -124.525, -5.0253
1.72856e+09, -182.542, -125.007, -5.02794
1.72856e+09, -181.97, -125.466, -5.03331
1.72856e+09, -181.435, -125.907, -5.0427
1.72856e+09, -180.908, -126.316, -5.06429
1.72856e+09, -180.394, -126.709, -5.09181
1.72856e+09, -179.907, -127.089, -5.0989
1.72856e+09, -179.434, -127.47, -5.11174
1.72856e+09, -178.98, -127.839, -5.12309
1.72856e+09, -178.533, -128.184, -5.11357
1.72856e+09, -178.082, -128.53, -5.1072
1.72856e+09, -177.618, -128.858, -5.1176
1.72856e+09, -177.167, -129.163, -5.12285
1.72856e+09, -176.731, -129.448, -5.13856
1.72856e+09, -176.299, -129.715, -5.15866
1.72856e+09, -175.872, -129.971, -5.18543
1.72856e+09, -175.44, -130.226, -5.19252
1.72856e+09, -175.015, -130.47, -5.20195
1.72856e+09, -174.609, -130.688, -5.2158
1.72856e+09, -174.21, -130.897, -5.21767
1.72856e+09, -173.817, -131.09, -5.21692
1.72856e+09, -173.431, -131.262, -5.21035
1.72856e+09, -173.067, -131.401, -5.20183
1.72856e+09, -172.729, -131.495, -5.21609
1.72856e+09, -172.432, -131.554, -5.23706
1.72856e+09, -172.166, -131.582, -5.24327
1.72856e+09, -171.917, -131.596, -5.24092
1.72856e+09, -171.678, -131.605, -5.25459
1.72856e+09, -171.412, -131.622, -5.26644
1.72856e+09, -171.132, -131.671, -5.2738
1.72856e+09, -170.841, -131.754, -5.26657
1.72856e+09, -170.551, -131.844, -5.26259
1.72856e+09, -170.255, -131.923, -5.25983
1.72856e+09, -169.974, -131.982, -5.26414
1.72856e+09, -169.693, -131.99, -5.25554
1.72856e+09, -169.425, -131.966, -5.256
1.72856e+09, -169.158, -131.921, -5.26251
1.72856e+09, -168.88, -131.875, -5.27998
1.72856e+09, -168.601, -131.834, -5.29052
1.72856e+09, -168.302, -131.801, -5.29373
1.72856e+09, -167.977, -131.771, -5.28346
1.72856e+09, -167.638, -131.729, -5.27496
1.72856e+09, -167.286, -131.673, -5.27298
1.72856e+09, -166.923, -131.6, -5.27688
1.72856e+09, -166.552, -131.51, -5.2847
1.72856e+09, -166.17, -131.401, -5.28595
1.72856e+09, -165.78, -131.266, -5.27263
1.72856e+09, -165.371, -131.11, -5.27616
1.72856e+09, -164.944, -130.931, -5.30334
1.72856e+09, -164.503, -130.738, -5.34215
1.72856e+09, -164.057, -130.53, -5.3475
1.72856e+09, -163.604, -130.302, -5.34202
1.72856e+09, -163.134, -130.049, -5.32926
1.72856e+09, -162.661, -129.783, -5.32837
1.72856e+09, -162.161, -129.504, -5.32771
1.72856e+09, -161.627, -129.214, -5.34987
1.72856e+09, -161.071, -128.901, -5.3923
1.72856e+09, -160.496, -128.566, -5.42966
1.72856e+09, -159.903, -128.208, -5.44879
1.72856e+09, -159.305, -127.825, -5.45288
1.72856e+09, -158.698, -127.414, -5.44035
1.72856e+09, -158.101, -126.969, -5.44641
1.72856e+09, -157.525, -126.493, -5.4565
1.72856e+09, -156.95, -125.982, -5.47095
1.72856e+09, -156.37, -125.43, -5.49324
1.72856e+09, -155.788, -124.842, -5.4989
1.72856e+09, -155.206, -124.217, -5.50236
1.72856e+09, -154.613, -123.572, -5.49675
1.72856e+09, -154.013, -122.908, -5.48276
1.72856e+09, -153.409, -122.217, -5.47149
1.72856e+09, -152.809, -121.497, -5.47385
1.72856e+09, -152.213, -120.758, -5.48835
1.72856e+09, -151.606, -120.003, -5.50794
1.72856e+09, -151.001, -119.239, -5.52103
1.72856e+09, -150.387, -118.477, -5.52177
1.72856e+09, -149.763, -117.711, -5.52953
1.72856e+09, -149.137, -116.938, -5.53465
1.72856e+09, -148.504, -116.156, -5.54158
1.72856e+09, -147.861, -115.35, -5.5542
1.72856e+09, -147.211, -114.542, -5.55872
1.72856e+09, -146.547, -113.73, -5.55564
1.72856e+09, -145.874, -112.913, -5.54521
1.72856e+09, -145.179, -112.078, -5.53901
1.72856e+09, -144.476, -111.238, -5.54018
1.72856e+09, -143.745, -110.378, -5.55922
1.72856e+09, -143.005, -109.506, -5.58246
1.72856e+09, -142.248, -108.628, -5.62133
1.72856e+09, -141.485, -107.745, -5.62808
1.72856e+09, -140.721, -106.868, -5.62971
1.72856e+09, -139.956, -105.999, -5.63835
1.72856e+09, -139.176, -105.115, -5.65315
1.72856e+09, -138.375, -104.222, -5.67507
1.72856e+09, -137.563, -103.338, -5.68894
1.72856e+09, -136.749, -102.459, -5.69078
1.72856e+09, -135.929, -101.597, -5.68814
1.72856e+09, -135.095, -100.747, -5.69677
1.72856e+09, -134.243, -99.9025, -5.71924
1.72856e+09, -133.385, -99.0528, -5.74788
1.72856e+09, -132.526, -98.2062, -5.76918
1.72856e+09, -131.677, -97.3588, -5.77674
1.72856e+09, -130.829, -96.5138, -5.79622
1.72856e+09, -129.976, -95.6708, -5.80499
1.72856e+09, -129.125, -94.8365, -5.84538
1.72856e+09, -128.263, -94.0075, -5.88621
1.72856e+09, -127.399, -93.1851, -5.89762
1.72856e+09, -126.529, -92.3735, -5.89609
1.72856e+09, -125.655, -91.5593, -5.89779
1.72856e+09, -124.776, -90.7443, -5.88704
1.72856e+09, -123.888, -89.9421, -5.90243
1.72856e+09, -123.013, -89.1507, -5.94849
1.72856e+09, -122.132, -88.3762, -5.99672
1.72856e+09, -121.26, -87.6029, -6.03353
1.72856e+09, -120.394, -86.8133, -6.04468
1.72856e+09, -119.532, -86.0042, -6.0276
1.72856e+09, -118.678, -85.1788, -6.01642
1.72856e+09, -117.815, -84.3606, -6.02115
1.72856e+09, -116.942, -83.5373, -6.03251
1.72856e+09, -116.072, -82.7212, -6.04293
1.72856e+09, -115.194, -81.9053, -6.05515
1.72856e+09, -114.315, -81.0929, -6.06472
1.72856e+09, -113.435, -80.2861, -6.05923
1.72856e+09, -112.554, -79.4814, -6.06329
1.72856e+09, -111.695, -78.688, -6.08822
1.72856e+09, -110.842, -77.8936, -6.11007
1.72856e+09, -109.985, -77.1022, -6.13528
1.72856e+09, -109.136, -76.3157, -6.14271
1.72856e+09, -108.297, -75.5365, -6.13216
1.72856e+09, -107.449, -74.7424, -6.12295
1.72856e+09, -106.592, -73.9435, -6.12943
1.72856e+09, -105.73, -73.1408, -6.14299
1.72856e+09, -104.883, -72.3445, -6.1505
1.72856e+09, -104.046, -71.5615, -6.14368
1.72856e+09, -103.196, -70.7806, -6.14221
1.72856e+09, -102.354, -70.0082, -6.16711
1.72856e+09, -101.501, -69.2683, -6.21699
1.72856e+09, -100.666, -68.5418, -6.24637
1.72856e+09, -99.8397, -67.8194, -6.24744
1.72856e+09, -99.0097, -67.0835, -6.23782
1.72856e+09, -98.1631, -66.3228, -6.24787
1.72856e+09, -97.3159, -65.5559, -6.27764
1.72856e+09, -96.4602, -64.809, -6.32075
1.72856e+09, -95.5972, -64.0799, -6.35196
1.72856e+09, -94.723, -63.3641, -6.35789
1.72856e+09, -93.836, -62.6727, -6.35055
1.72856e+09, -92.9385, -61.9748, -6.36347
1.72856e+09, -92.0313, -61.3067, -6.40098
1.72856e+09, -91.1406, -60.6558, -6.4211
1.72856e+09, -90.2477, -60.0087, -6.43715
1.72856e+09, -89.3517, -59.3681, -6.44106
1.72856e+09, -88.442, -58.7237, -6.45721
1.72856e+09, -87.5362, -58.0736, -6.49459
1.72856e+09, -86.629, -57.4058, -6.51214
1.72856e+09, -85.7367, -56.719, -6.52124
1.72856e+09, -84.8593, -56.0529, -6.53001
1.72856e+09, -83.9767, -55.394, -6.55258
1.72856e+09, -83.1113, -54.7431, -6.56997
1.72856e+09, -82.2251, -54.101, -6.57927
1.72856e+09, -81.3205, -53.467, -6.61976
1.72856e+09, -80.4021, -52.8389, -6.65471
1.72856e+09, -79.4748, -52.2137, -6.67259
1.72856e+09, -78.5338, -51.5887, -6.67717
1.72856e+09, -77.5927, -50.9773, -6.66667
1.72856e+09, -76.6557, -50.3658, -6.66026
1.72856e+09, -75.7121, -49.7697, -6.65521
1.72856e+09, -74.7487, -49.1889, -6.68081
1.72856e+09, -73.7776, -48.6123, -6.72025
1.72856e+09, -72.8064, -48.0408, -6.76088
1.72856e+09, -71.8332, -47.4791, -6.78599
1.72856e+09, -70.857, -46.9196, -6.81189
1.72856e+09, -69.8815, -46.3698, -6.83357
1.72856e+09, -68.9111, -45.8329, -6.83295
1.72856e+09, -67.9358, -45.304, -6.83752
1.72856e+09, -66.9612, -44.7674, -6.8546
1.72856e+09, -65.9885, -44.236, -6.89351
1.72856e+09, -65.003, -43.7031, -6.92924
1.72856e+09, -64.0284, -43.1772, -6.94795
1.72856e+09, -63.0498, -42.6469, -6.95756
1.72856e+09, -62.0736, -42.1263, -6.97145
1.72856e+09, -61.1066, -41.6127, -7.00043
1.72856e+09, -60.1405, -41.1143, -7.03433
1.72856e+09, -59.1742, -40.6104, -7.05657
1.72856e+09, -58.2174, -40.1105, -7.0686
1.72856e+09, -57.2602, -39.5981, -7.0848
1.72856e+09, -56.3005, -39.0857, -7.10604
1.72856e+09, -55.3319, -38.5898, -7.13859
1.72856e+09, -54.3695, -38.1066, -7.17132
1.72856e+09, -53.392, -37.62, -7.20628
1.72856e+09, -52.4242, -37.1358, -7.2174
1.72856e+09, -51.4645, -36.6463, -7.22369
1.72856e+09, -50.5193, -36.1569, -7.24516
1.72856e+09, -49.5719, -35.6723, -7.28495
1.72856e+09, -48.6069, -35.1954, -7.32184
1.72856e+09, -47.652, -34.7262, -7.36142
1.72856e+09, -46.707, -34.2554, -7.38194
1.72856e+09, -45.7695, -33.7915, -7.38585
1.72856e+09, -44.8358, -33.3283, -7.39396
1.72856e+09, -43.8942, -32.8644, -7.42426
1.72856e+09, -42.9539, -32.4027, -7.45881
1.72856e+09, -42.0082, -31.9436, -7.47419
1.72856e+09, -41.0706, -31.4822, -7.49404
1.72856e+09, -40.1255, -31.0227, -7.51768
1.72856e+09, -39.18, -30.573, -7.54033
1.72856e+09, -38.2349, -30.1405, -7.56166
1.72856e+09, -37.294, -29.715, -7.57455
1.72856e+09, -36.3591, -29.2965, -7.58015
1.72856e+09, -35.4261, -28.8808, -7.60289
1.72856e+09, -34.4983, -28.4581, -7.63524
1.72856e+09, -33.5782, -28.0391, -7.66503
1.72856e+09, -32.6566, -27.6273, -7.68232
1.72856e+09, -31.7355, -27.2239, -7.69626
1.72856e+09, -30.8256, -26.826, -7.72301
1.72856e+09, -29.9271, -26.4284, -7.73438
1.72856e+09, -29.0282, -26.0408, -7.7425
1.72856e+09, -28.1217, -25.6491, -7.75476
1.72856e+09, -27.2112, -25.2467, -7.77368
1.72856e+09, -26.3102, -24.8504, -7.79096
1.72856e+09, -25.4253, -24.4557, -7.81432
1.72856e+09, -24.5676, -24.0732, -7.82685
1.72856e+09, -23.7252, -23.6984, -7.84157
1.72856e+09, -22.9039, -23.33, -7.85623
1.72856e+09, -22.0886, -22.9899, -7.88022
1.72856e+09, -21.2805, -22.6522, -7.89935
1.72856e+09, -20.4715, -22.3196, -7.92737
1.72856e+09, -19.6671, -22.0016, -7.94871
1.72856e+09, -18.8823, -21.6762, -7.96562
1.72856e+09, -18.1168, -21.3525, -7.97957
1.72856e+09, -17.3771, -21.0437, -8.00629
1.72856e+09, -16.6519, -20.7321, -8.03387
1.72856e+09, -15.9313, -20.4233, -8.05955
1.72856e+09, -15.2288, -20.1253, -8.07917
1.72856e+09, -14.5395, -19.8407, -8.09829
1.72856e+09, -13.8682, -19.5689, -8.10258
1.72856e+09, -13.2194, -19.3044, -8.11996
1.72856e+09, -12.5918, -19.0407, -8.14582
1.72856e+09, -11.9909, -18.7864, -8.1628
1.72856e+09, -11.4099, -18.5339, -8.18296
1.72856e+09, -10.8537, -18.2873, -8.20002
1.72856e+09, -10.2999, -18.0548, -8.21899
1.72856e+09, -9.75858, -17.8364, -8.23773
1.72856e+09, -9.22038, -17.628, -8.24438
1.72856e+09, -8.69751, -17.4302, -8.25489
1.72856e+09, -8.19567, -17.2288, -8.27425
1.72856e+09, -7.71295, -17.0303, -8.28725
1.72856e+09, -7.24533, -16.8423, -8.29234
1.72856e+09, -6.81458, -16.6641, -8.30046
1.72856e+09, -6.40023, -16.4918, -8.31537
1.72856e+09, -6.00152, -16.327, -8.32967
1.72856e+09, -5.62279, -16.179, -8.33465
1.72856e+09, -5.26224, -16.0385, -8.33874
1.72856e+09, -4.92462, -15.8979, -8.35335
1.72856e+09, -4.608, -15.7736, -8.3627
1.72856e+09, -4.32316, -15.6601, -8.3616
1.72856e+09, -4.05913, -15.5448, -8.36447
1.72856e+09, -3.80017, -15.4197, -8.36118
1.72856e+09, -3.54883, -15.3027, -8.35761
1.72856e+09, -3.30749, -15.1784, -8.36387
1.72856e+09, -3.06756, -15.0568, -8.37272
1.72856e+09, -2.83322, -14.932, -8.38636
1.72856e+09, -2.61485, -14.8125, -8.38411
1.72856e+09, -2.39477, -14.6875, -8.38003
1.72856e+09, -2.18091, -14.5591, -8.36778
1.72856e+09, -1.977, -14.43, -8.3567
1.72856e+09, -1.78696, -14.3187, -8.36786
1.72856e+09, -1.60416, -14.2289, -8.39178
1.72856e+09, -1.42855, -14.1638, -8.40676
1.72856e+09, -1.27315, -14.1157, -8.39565
1.72856e+09, -1.15952, -14.0821, -8.37739
1.72856e+09, -1.10223, -14.0523, -8.36698
1.72856e+09, -1.09712, -14.0302, -8.37576
1.72856e+09, -1.14019, -14.0217, -8.39162
1.72856e+09, -1.19854, -14.0373, -8.39343
1.72856e+09, -1.26786, -14.0708, -8.38758
1.72856e+09, -1.33517, -14.1024, -8.3792
1.72856e+09, -1.39952, -14.1258, -8.37723
1.72856e+09, -1.44194, -14.1374, -8.38093
1.72856e+09, -1.45459, -14.1376, -8.38878
1.72856e+09, -1.44266, -14.1314, -8.38831
1.72856e+09, -1.40832, -14.1249, -8.38789
1.72856e+09, -1.35897, -14.111, -8.38481
1.72856e+09, -1.30792, -14.0963, -8.38442
1.72856e+09, -1.26489, -14.0802, -8.38671
1.72856e+09, -1.23924, -14.0748, -8.38674
1.72856e+09, -1.23051, -14.0797, -8.38504
1.72856e+09, -1.23393, -14.0796, -8.38216
1.72856e+09, -1.24565, -14.085, -8.3832
1.72856e+09, -1.26779, -14.0957, -8.38125
1.72856e+09, -1.29359, -14.1007, -8.38337
1.72856e+09, -1.31291, -14.1079, -8.38318
1.72856e+09, -1.32228, -14.1106, -8.38487
1.72856e+09, -1.32041, -14.1107, -8.38632
1.72856e+09, -1.31889, -14.1039, -8.38794
1.72856e+09, -1.31184, -14.1014, -8.389
1.72856e+09, -1.30115, -14.1004, -8.38711
1.72856e+09, -1.29834, -14.0951, -8.3877
1.72856e+09, -1.29217, -14.0902, -8.39006
1.72856e+09, -1.29093, -14.0862, -8.39108
1.72856e+09, -1.29364, -14.0871, -8.38593
1.72856e+09, -1.29979, -14.09, -8.3898
1.72856e+09, -1.3053, -14.0999, -8.38721
1.72856e+09, -1.3118, -14.1078, -8.38554
1.72856e+09, -1.31682, -14.1146, -8.38783
1.72856e+09, -1.31392, -14.1153, -8.38792
1.72856e+09, -1.3068, -14.1111, -8.38757
1.72856e+09, -1.29689, -14.1046, -8.38761
1.72856e+09, -1.29026, -14.0957, -8.38497
1.72856e+09, -1.28378, -14.0888, -8.38358
1.72856e+09, -1.28458, -14.0899, -8.38636
1.72856e+09, -1.29028, -14.0925, -8.39061
1.72856e+09, -1.29985, -14.0958, -8.39025
1.72856e+09, -1.30956, -14.1008, -8.38906
1.72856e+09, -1.31923, -14.1066, -8.38941
1.72856e+09, -1.32426, -14.1084, -8.38889
1.72856e+09, -1.32579, -14.1029, -8.38626
1.72856e+09, -1.31933, -14.0976, -8.38416
1.72856e+09, -1.31384, -14.0953, -8.38562
1.72856e+09, -1.31154, -14.0938, -8.38597
1.72856e+09, -1.31018, -14.0952, -8.38812
1.72856e+09, -1.31553, -14.0975, -8.38934
1.72856e+09, -1.31924, -14.1009, -8.39102
1.72856e+09, -1.31503, -14.1054, -8.38972
1.72856e+09, -1.31204, -14.1058, -8.38861
1.72856e+09, -1.31037, -14.1049, -8.38985
1.72856e+09, -1.31044, -14.103, -8.38737
1.72856e+09, -1.31028, -14.0995, -8.38621
1.72856e+09, -1.30887, -14.0964, -8.38471
1.72856e+09, -1.31046, -14.0966, -8.38692
1.72856e+09, -1.30946, -14.0974, -8.3866
1.72856e+09, -1.30993, -14.0993, -8.39023
1.72856e+09, -1.31097, -14.102, -8.3908
1.72856e+09, -1.3049, -14.1049, -8.38984
1.72856e+09, -1.29771, -14.1059, -8.39626
1.72856e+09, -1.29697, -14.105, -8.39619
1.72856e+09, -1.29911, -14.1008, -8.39839
1.72856e+09, -1.30205, -14.097, -8.39627
1.72856e+09, -1.30272, -14.0946, -8.3943
1.72856e+09, -1.30084, -14.0906, -8.39328
1.72856e+09, -1.29068, -14.0813, -8.39149
1.72856e+09, -1.27297, -14.0653, -8.39019
1.72856e+09, -1.25022, -14.045, -8.39294
1.72856e+09, -1.23259, -14.0145, -8.39744
1.72856e+09, -1.20789, -13.9782, -8.4002
1.72856e+09, -1.17651, -13.9298, -8.40433
1.72856e+09, -1.13607, -13.8622, -8.40561
1.72856e+09, -1.06155, -13.776, -8.4087
1.72856e+09, -0.967067, -13.6704, -8.40961
1.72856e+09, -0.842309, -13.5488, -8.41674
1.72856e+09, -0.701409, -13.4057, -8.42952
1.72856e+09, -0.548114, -13.2511, -8.43976
1.72856e+09, -0.382033, -13.0798, -8.44421
1.72856e+09, -0.202939, -12.9064, -8.43764
1.72856e+09, -0.0121106, -12.7201, -8.42938
1.72856e+09, 0.193748, -12.5045, -8.42221
1.72856e+09, 0.396521, -12.2498, -8.42941
1.72856e+09, 0.602136, -11.9594, -8.43491
1.72856e+09, 0.80228, -11.6513, -8.43711
1.72856e+09, 0.997825, -11.3269, -8.44648
1.72856e+09, 1.19752, -10.9769, -8.47076
1.72856e+09, 1.3965, -10.6065, -8.48642
1.72856e+09, 1.5761, -10.2201, -8.47322
1.72856e+09, 1.74839, -9.82279, -8.47571
1.72856e+09, 1.90854, -9.37631, -8.48978
1.72856e+09, 2.05004, -8.88631, -8.50285
1.72856e+09, 2.16471, -8.3637, -8.51241
1.72856e+09, 2.26413, -7.83033, -8.52059
1.72856e+09, 2.34911, -7.28519, -8.52985
1.72856e+09, 2.4287, -6.71522, -8.54984
1.72856e+09, 2.50106, -6.1215, -8.55078
1.72856e+09, 2.54518, -5.50949, -8.56391
1.72856e+09, 2.57528, -4.86664, -8.57738
1.72856e+09, 2.58654, -4.20216, -8.58223
1.72856e+09, 2.56784, -3.50907, -8.57446
1.72856e+09, 2.51671, -2.77883, -8.57109
1.72856e+09, 2.4333, -2.02509, -8.5762
1.72856e+09, 2.31276, -1.2507, -8.58119
1.72856e+09, 2.16874, -0.460427, -8.58073
1.72856e+09, 2.01204, 0.339168, -8.57082
1.72856e+09, 1.83584, 1.14821, -8.56096
1.72856e+09, 1.63856, 1.98675, -8.55447
1.72856e+09, 1.42969, 2.8356, -8.54074
1.72856e+09, 1.20658, 3.6996, -8.53002
1.72856e+09, 0.976537, 4.56576, -8.51663
1.72856e+09, 0.746574, 5.43975, -8.50241
1.72856e+09, 0.497658, 6.34337, -8.48454
1.72856e+09, 0.238026, 7.26227, -8.47128
1.72856e+09, -0.0340316, 8.19977, -8.44028
1.72856e+09, -0.33725, 9.1659, -8.41062
1.72856e+09, -0.670463, 10.1558, -8.39668
1.72856e+09, -1.04302, 11.1877, -8.39311
1.72856e+09, -1.43456, 12.2526, -8.40263
1.72856e+09, -1.84013, 13.3361, -8.4105
1.72856e+09, -2.25434, 14.4323, -8.40003
1.72856e+09, -2.67078, 15.5262, -8.38985
1.72856e+09, -3.08628, 16.6183, -8.38311
1.72856e+09, -3.50006, 17.7163, -8.37969
1.72856e+09, -3.90518, 18.809, -8.36774
1.72856e+09, -4.29984, 19.8921, -8.37052
1.72856e+09, -4.67871, 20.9536, -8.36148
1.72856e+09, -5.05345, 22.003, -8.33312
1.72856e+09, -5.4405, 23.0566, -8.32369
1.72856e+09, -5.82875, 24.1212, -8.32765
1.72856e+09, -6.21461, 25.1784, -8.33513
1.72856e+09, -6.59293, 26.231, -8.32296
1.72856e+09, -6.97636, 27.2828, -8.30525
1.72856e+09, -7.37209, 28.3254, -8.28745
1.72856e+09, -7.78083, 29.3675, -8.27986
1.72856e+09, -8.18315, 30.4061, -8.27729
1.72856e+09, -8.58026, 31.4367, -8.26364
1.72856e+09, -8.97927, 32.4787, -8.23582
1.72856e+09, -9.37269, 33.5234, -8.21001
1.72856e+09, -9.77261, 34.5597, -8.19943
1.72856e+09, -10.1525, 35.6045, -8.20483
1.72856e+09, -10.529, 36.6371, -8.19204
1.72856e+09, -10.8991, 37.6682, -8.15447
1.72856e+09, -11.2686, 38.6937, -8.11241
1.72856e+09, -11.6466, 39.7262, -8.0959
1.72856e+09, -12.0258, 40.7479, -8.09937
1.72856e+09, -12.4161, 41.7697, -8.11757
1.72856e+09, -12.8217, 42.794, -8.12187
1.72856e+09, -13.2107, 43.8078, -8.10027
1.72856e+09, -13.6066, 44.8229, -8.07243
1.72856e+09, -13.9773, 45.8329, -8.04462
1.72856e+09, -14.3438, 46.8427, -8.03325
1.72856e+09, -14.7036, 47.8502, -8.03678
1.72856e+09, -15.0611, 48.8624, -8.03671
1.72856e+09, -15.4333, 49.8784, -8.01175
1.72856e+09, -15.8, 50.8768, -7.98784
1.72856e+09, -16.1731, 51.874, -7.9785
1.72856e+09, -16.555, 52.8747, -7.98144
1.72856e+09, -16.9421, 53.8695, -7.98387
1.72856e+09, -17.3169, 54.8549, -7.98521
1.72856e+09, -17.6832, 55.838, -7.96421
1.72856e+09, -18.049, 56.8129, -7.93784
1.72856e+09, -18.4129, 57.7797, -7.93189
1.72856e+09, -18.784, 58.7379, -7.9237
1.72856e+09, -19.1537, 59.7038, -7.91541
1.72856e+09, -19.5285, 60.6725, -7.90953
1.72856e+09, -19.911, 61.646, -7.90477
1.72856e+09, -20.2874, 62.6117, -7.89645
1.72856e+09, -20.651, 63.5725, -7.89231
1.72856e+09, -21.0081, 64.5268, -7.88733
1.72856e+09, -21.3666, 65.4757, -7.88049
1.72856e+09, -21.7352, 66.4341, -7.88296
1.72856e+09, -22.1035, 67.3905, -7.88384
1.72856e+09, -22.4724, 68.3498, -7.88629
1.72856e+09, -22.8329, 69.3057, -7.88642
1.72856e+09, -23.1797, 70.2496, -7.8758
1.72856e+09, -23.5157, 71.1902, -7.84765
1.72856e+09, -23.8532, 72.1329, -7.82003
1.72856e+09, -24.202, 73.0645, -7.80604
1.72856e+09, -24.548, 73.9973, -7.81479
1.72856e+09, -24.8912, 74.9349, -7.82912
1.72856e+09, -25.2244, 75.8833, -7.83325
1.72856e+09, -25.5479, 76.8315, -7.82089
1.72856e+09, -25.8678, 77.7798, -7.78239
1.72856e+09, -26.1852, 78.7246, -7.74597
1.72856e+09, -26.5015, 79.6495, -7.73107
1.72856e+09, -26.8226, 80.5753, -7.73331
1.72856e+09, -27.1509, 81.5097, -7.73038
1.72856e+09, -27.4829, 82.4456, -7.71541
1.72856e+09, -27.8153, 83.3923, -7.69387
1.72856e+09, -28.1335, 84.3497, -7.68348
1.72856e+09, -28.4417, 85.3122, -7.69168
1.72856e+09, -28.7628, 86.286, -7.7009
1.72856e+09, -29.0949, 87.2759, -7.7116
1.72856e+09, -29.4316, 88.2602, -7.71667
1.72856e+09, -29.7823, 89.2412, -7.72108
1.72856e+09, -30.1392, 90.2291, -7.73946
1.72856e+09, -30.497, 91.2163, -7.74786
1.72856e+09, -30.8589, 92.1995, -7.76078
1.72856e+09, -31.2218, 93.201, -7.7503
1.72856e+09, -31.5832, 94.2181, -7.7225
1.72856e+09, -31.9518, 95.2489, -7.68311
1.72856e+09, -32.3232, 96.2978, -7.63648
1.72856e+09, -32.703, 97.3623, -7.61439
1.72856e+09, -33.0886, 98.4318, -7.6208
1.72856e+09, -33.4763, 99.4948, -7.63549
1.72856e+09, -33.8659, 100.562, -7.64606
1.72856e+09, -34.2425, 101.636, -7.63549
1.72856e+09, -34.6278, 102.723, -7.61089
1.72856e+09, -35.0198, 103.815, -7.59627
1.72856e+09, -35.4184, 104.902, -7.59023
1.72856e+09, -35.822, 105.983, -7.58831
1.72856e+09, -36.2358, 107.044, -7.58774
1.72856e+09, -36.6466, 108.1, -7.59932
1.72856e+09, -37.0464, 109.146, -7.5954
1.72856e+09, -37.4427, 110.205, -7.58456
1.72856e+09, -37.8283, 111.238, -7.57182
1.72856e+09, -38.2144, 112.27, -7.5724
1.72856e+09, -38.6117, 113.314, -7.56783
1.72856e+09, -39.0118, 114.37, -7.57096
1.72856e+09, -39.4007, 115.411, -7.56894
1.72856e+09, -39.7946, 116.451, -7.57452
1.72856e+09, -40.1896, 117.485, -7.57043
1.72856e+09, -40.5813, 118.507, -7.55603
1.72856e+09, -40.9698, 119.512, -7.553
1.72856e+09, -41.3542, 120.516, -7.56037
1.72856e+09, -41.7321, 121.514, -7.54857
1.72856e+09, -42.1002, 122.489, -7.53435
1.72856e+09, -42.4645, 123.479, -7.53804
1.72856e+09, -42.8269, 124.454, -7.54667
1.72856e+09, -43.1877, 125.423, -7.55154
1.72856e+09, -43.5556, 126.386, -7.55355
1.72856e+09, -43.9185, 127.34, -7.54356
1.72856e+09, -44.2765, 128.296, -7.54435
1.72856e+09, -44.6213, 129.242, -7.53885
